id;name;count
5786;valentines;1
5787;latin pop star;1
5789;dance all night long;1
5791;smooth double bass;1
5792;offbeat sot piano chords;1
5793;wide sustained string melody;1
5796;sound of battle march;1
5797;baritone saxophones;1
5798;groovy jazzy;1
5800;fusion genre;1
5801;bamboo didgeridoo;1
5804;deep hollow tones;1
5805;south asian dance music;1
5806;reggae style rhythm;1
5807;autotuned vocal;1
5808;background shouting;1
5809;background ad-libs;1
5810;analog chorus;1
5811;sound of switches;1
5812;review video;1
5813;comparison;1
5814;tortuga martini review;1
5815;chorus guitar effect;1
5818;finger cymbals;1
5821;thunderous drums;1
5822;female background harmonies;1
5824;lesson;1
5825;electric guitar song;1
5826;chords using open strings;1
5827;dance beats;1
5830;amateur live recording;1
5831;retro movie themes;1
5832;tribute;1
5833;trumpet playing;1
5834;funeral march;1
5836;royal march;1
5837;army marching;1
5838;choir singers;1
5839;amateur guitarist;1
5840;muffled recording;1
5841;christian worship;1
5842;salsa/hiphop;1
5843;trumped sample;1
5846;slower to mid-tempo;1
5847;motown feel;1
5848;amateur musicians;1
5850;camera shutter;1
5851;acoustic drums and shaker;1
5852;giro;1
5853;passioante affair;1
5854;old school romance;1
5855;passionate affair;1
5856;memdium tenpo;1
5857;rhodes organ;1
5860;keyboard styles;1
5861;music keyboard demo;1
5863;voices chanting;1
5867;collectors choice;1
5868;pristine audio quality;1
5871;supercar documentary soundtrack;1
5872;fast cars;1
5873;inferior quality recording;1
5875;resonating sound;1
5878;specials sound effects;1
5879;classic rock song;1
5880;rock super-hits;1
5881;cult classic;1
5882;iconic solo;1
5883;rock anthem;1
5885;impressive;1
5886;balkan music;1
5888;minimal percussion;1
5889;young energetic rapper;1
5890;deep 808 bass;1
5891;high pitched staccato synth melody;1
5892;confident rapper;1
5893;new age hits;1
5894;emotional connection;1
5895;explore nature;1
5896;lifeâ€™s meanings;1
5897;bell harmony;1
5898;string synth pad harmony;1
5899;en wage hits;1
5900;sensory experiences;1
5901;retro new age hits;1
5902;yoga;1
5903;asanas;1
5904;high register voice;1
5905;4 on the floor punchy kick;1
5906;staccato brass section melody;1
5907;repetitive flat male vocal;1
5908;speeding up;1
5909;mobile phones ringing;1
5913;mellow synth pad;1
5914;powerful bass guitar;1
5916;electroclash;1
5918;soft bass guitar;1
5919;soft percussive drums loop;1
5923;upbeat trumpet peace;1
5927;male deeper voice singing/screaming;1
5929;jazz-funk;1
5933;disappointment;1
5936;ridiculous;1
5938;background laughter sounds;1
5939;mexican vihuela;1
5940;mexican traditional music;1
5941;mariachi music;1
5942;beeping melody;1
5943;abrupt change;1
5945;power electronics;1
5946;hard style;1
5947;death industrial;1
5948;empty shells falling;1
5949;violent aggressive;1
5950;hardcore techno;1
5951;hardcore house;1
5954;subtle jazz drumming;1
5955;causal;1
5956;drum brush hits;1
5957;male preacher talking;1
5958;no accompaniment instruments;1
5959;jewish musical instruments;1
5960;horn instruments;1
5962;no accompaniment is true tas;1
5963;spirituality;1
5964;jewish tradition;1
5965;life;1
5966;playing percussively;1
5967;rituals;1
5968;hebrew traditions;1
5969;crashing sounds;1
5970;animated show music;1
5971;violent tv show;1
5972;jittery piano playing;1
5973;amateur piano player;1
5974;metal clanging tones;1
5975;crunching sounds;1
5976;injury;1
5977;carefree music;1
5978;cartoon violence;1
5979;cheerful piano play;1
5980;amateur piano playing;1
5981;violent background music;1
5982;mangled noises;1
5984;classic rock playlist;1
5986;distortion guitar accompaniment;1
5987;classic rock instrumental;1
5988;dj introduction;1
5989;wave your hands;1
5990;youthful music;1
5991;slow dancing;1
5992;dj introduction video;1
5993;classical style piece;1
5994;ascending melody;1
5995;descending melody;1
5997;bell-sounds;1
5998;high pitches voice laughing;1
6000;insistetnyouthful;1
6001;airway vibrations;1
6002;slick vocal drum beats;1
6003;blowing horn;1
6005;keyboard comparison video;1
6006;music store;1
6007;music demonstration;1
6008;tonal differences;1
6009;cunfusion;1
6010;sound of guns;1
6011;distorted voice;1
6015;remix sound;1
6016;tribal song;1
6018;zipper;1
6019;mild;1
6020;eurobeat;1
6021;android voice;1
6023;gun firing sound;1
6025;dissonant drumming;1
6026;hindipop/meditation;1
6027;citar;1
6028;string sounds;1
6029;flirty mood;1
6031;eclectic music;1
6033;never let go;1
6034;female chanting tones;1
6035;guitar strums gently;1
6036;echo chamber;1
6037;making love;1
6039;sensual music;1
6040;old music box;1
6041;atonal;1
6042;guitar sounds;1
6043;fast paced percussion;1
6045;two male vocalists;1
6046;traditional dance;1
6047;dubstep music;1
6048;overdriven keyboard harmony;1
6050;synth string pad section;1
6051;rubbing tones;1
6054;quiet male vocals;1
6056;advent;1
6057;muted vocals;1
6059;celtic christmas;1
6061;eloquent piano accompaniment;1
6062;interlude in song;1
6065;funny tv show;1
6066;slapstick comedy;1
6067;multiple overlapping tracks;1
6068;discordant vocal tones;1
6071;annoying vocal sounds;1
6072;cowbell music;1
6073;different sounds on cowbell;1
6074;instruction song;1
6075;goat bleating;1
6076;progressive house;1
6077;simple production;1
6078;speakers;1
6079;electronic sounding;1
6080;rap line;1
6083;backup harmony;1
6086;energetic electric guitar lead;1
6088;a keyboard harmony;1
6089;martial arts movie;1
6091;paigu;1
6094;amp static;1
6097;8 bit;1
6098;digital distortion;1
6099;childrens melody;1
6100;random sounds;1
6101;drums/percussion;1
6103;synthesizer strings/brass;1
6106;ukulele playing rhythm;1
6108;pop song cover;1
6109;band audio quality;1
6111;monosynth;1
6112;russian folk music;1
6113;gibberish singing;1
6114;animated synthesiser;1
6115;infectious digital drumming;1
6116;maracas playing percussion;1
6117;female percussionist;1
6118;percussion styles;1
6119;music artist;1
6122;increasing tempos;1
6123;western/county;1
6124;pop-rock;1
6125;reverb delay electric guitar;1
6126;guitar arpeggio;1
6127;strummed electric guitar;1
6128;medium  fast tempo;1
6129;youthfull;1
6130;japanese folk music;1
6131;traditional japanese music;1
6132;rich ancestry;1
6133;myriad of emotions;1
6134;tremolo strings;1
6138;wind chime;1
6139;diapason;1
6141;no accompanying instruments;1
6142;sinister sounds;1
6143;no accompaniments;1
6144;electric disturbance;1
6145;friction;1
6147;biting;1
6148;game selection music;1
6149;booming and splashing sounds;1
6150;game mode select sounds;1
6153;pop cover;1
6156;with you forever;1
6157;wide background female vocals;1
6158;song for belly dance;1
6159;oriental folk song;1
6160;high pitched voice;1
6161;oriental percussion;1
6165;persistent;1
6167;hammer on;1
6169;crowd voice;1
6170;whistles;1
6171;no percussion moderate tempo;1
6172;drum machine sounds;1
6173;different beats;1
6174;music show;1
6175;narrating;1
6176;trombone solo;1
6178;relaxation;1
6180;accordion trio;1
6181;home music jam;1
6182;friends get together;1
6183;house party;1
6184;parisian streets;1
6186;peaceful relaxing;1
6187;slow paced;1
6188;simple jazzy drumming;1
6189;intricate walking bassline;1
6190;complex electric guitar playing;1
6191;punchy guitar rhythm;1
6192;drum stick clicks;1
6193;punchy guitar rhythms drum stick clicks;1
6194;amplified cello harmony;1
6195;distorted audio quality;1
6196;distorted harmony;1
6199;light positive and melancholic atmosphere;1
6201;drum demonstration;1
6202;percussion demonstration;1
6203;mini theremin;1
6205;female higher register voice;1
6206;high school rock;1
6208;classical music genre;1
6209;ring modulator;1
6212;keyboard brass sound;1
6215;somber;1
6216;blues lessons;1
6217;instrumental intro;1
6218;blues rock guitar;1
6219;aggressive acoustic guitar strumming;1
6220;uptempo rock drums;1
6221;protest music;1
6222;counterculture;1
6223;1960s;1
6224;digital caribbean music;1
6226;samples;1
6227;vinyl scratches;1
6228;large bell ringing;1
6229;wave sounds;1
6232;male singing female voice;1
6233;calming voices;1
6234;swiss rap;1
6235;german language;1
6236;laughing vocals;1
6237;seductive female pop vocals;1
6238;strings motif;1
6239;pop dance music;1
6240;breathy female vocals;1
6241;sound of bike starting;1
6242;sound of breeze;1
6243;guiero rhythm;1
6245;discarded oil drums;1
6246;guider sound of breeze;1
6247;guiro rhythm;1
6248;simple music;1
6249;rhythmic congas;1
6250;wide dark mellow synth pad;1
6251;mellow noise sound effect;1
6254;synth-based;1
6255;sequence;1
6256;909-like;1
6257;computer-like;1
6259;animated electric guitar harmony;1
6261;female sounding voice singing;1
6262;heavily synthesised;1
6263;percussion shakers;1
6265;passionate spirited;1
6266;dream scene music;1
6268;punk;1
6272;heavy grungy electric guitar strumming;1
6273;energetic emo vocalist;1
6274;country music band;1
6275;american country music;1
6276;guitars rhyme;1
6277;country folk musical folk singer;1
6278;country music hits;1
6279;hand  percussion;1
6280;unusual sounds;1
6282;vibrating lips;1
6283;gentle notes;1
6284;strong low notes;1
6285;nature documentary;1
6286;wonders of nature;1
6287;beautiful and relaxing;1
6288;beauty of life;1
6289;techno-like;1
6290;sensational;1
6291;woodwindninst;1
6292;double reed;1
6293;tenor bass range;1
6294;high pitched flute;1
6296;low pitched bassoon accompaniment;1
6297;90s hip hop;1
6298;gangster rap;1
6299;strong male rapper;1
6302;synth flute;1
6303;amateur audio quality;1
6305;korean rap;1
6306;street smart;1
6308;asian rap hits;1
6309;rap artist;1
6310;violinists;1
6311;fiddlers;1
6312;child performers;1
6313;country dance music;1
6314;the country life;1
6315;country bluegrass;1
6316;experimental rock;1
6317;peculiar beat;1
6318;percussion track;1
6319;fast paced rim shots;1
6320;tom drum;1
6321;soft acoustic rhythm guitar;1
6322;angelically harmonized mixed vocals;1
6323;turkish baglama;1
6324;acoustic/digital percussion;1
6325;male voice singing/shouting;1
6327;tritone;1
6328;low string melody;1
6329;female choir pad;1
6330;holiday theme;1
6331;dancing with you;1
6332;together always;1
6333;pop dance hit;1
6335;keyboard accompaniment poor audio quality;1
6336;scratch/hiphop;1
6337;keys/pads;1
6338;manic solo electric guitar melody;1
6339;shimmering crash cymbals;1
6340;groovy distorted bass guitar;1
6341;aggressive electric guitar riffs;1
6342;car repair video;1
6343;steady;1
6344;static melody;1
6345;punk-rock genre;1
6346;emphatic percussion;1
6349;distorted  sound;1
6351;youtube demo video;1
6352;different drumming styles;1
6353;synth module demo;1
6354;variables tempos;1
6355;slick drumming tones;1
6356;request;1
6357;spirited string arrangement;1
6360;funkrock;1
6363;complaining;1
6364;wide funky electric guitar chords;1
6365;quiet female voice;1
6367;still atmosphere;1
6368;low pitch percussive sound;1
6371;abrupt ending;1
6372;retro death metal;1
6373;distorted guitar playing rhythm;1
6376;keyboard layers;1
6377;zumba;1
6378;large room reverb;1
6379;rock n roll;1
6380;1950s;1
6381;boogie woogie piano;1
6382;charismatic male singer;1
6384;electric bass guitar bassline;1
6386;russian pop star;1
6387;say sorry;1
6389;egyptian oud;1
6390;middle eastern cultural music;1
6391;regional musc;1
6394;echoing effects;1
6395;stuttering effect;1
6396;tribal instrument;1
6397;tv season;1
6399;murder mystery;1
6402;metal drumming;1
6403;rock&roll/funk;1
6404;racing car sounds;1
6406;moderate tempo song;1
6407;urdu narration;1
6408;calm music;1
6409;relaxed narrator;1
6410;cinematic/ballad;1
6411;heart beat melody;1
6412;storm cloud noises;1
6413;electrostatic sounds;1
6414;buzz;1
6415;signal tempo;1
6416;distorted amplified guitar;1
6417;pop dance rhythm;1
6419;get tones;1
6420;korean rock band;1
6421;break the tension;1
6422;pianomusic/meditation;1
6423;water soundsample;1
6424;kindergarten videos;1
6426;videos for toddlers;1
6427;montessori;1
6428;child speaking;1
6429;subdued music;1
6430;children videos;1
6431;watch and learn;1
6432;english tutorial for kids;1
6433;english tutorials;1
6434;angel;1
6437;oud riff;1
6438;contemporary indian pop;1
6439;coke studio;1
6441;layers building gradually;1
6442;dense layers;1
6443;sonic delight;1
6444;percusssion;1
6445;folk/country;1
6446;melancholic piano;1
6447;lost;1
6448;defeated;1
6450;punjabi songs;1
6451;video game sound;1
6452;in game sound effects;1
6453;man grunting sound effects;1
6455;uptempo drums;1
6456;weird beeping sound effect;1
6457;funny spring sound effect;1
6458;gun reload sound effect;1
6459;string bend technique;1
6460;japanese dialogue;1
6461;japanese speaking;1
6466;indian mythology;1
6470;vigorous at the onset;1
6471;slows down to a rhythmic melody;1
6472;mandira taal percussion;1
6473;khartal;1
6474;vigorous tabla introduction;1
6476;mandira taal;1
6478;guitar playing octaves;1
6479;comforting song;1
6481;lively backup vocals;1
6482;alternative hip-hop;1
6483;minimalist instrumentation;1
6484;reggae music influence;1
6485;theremin player;1
6486;strong bas slime;1
6487;classical sonata;1
6488;dubstep song;1
6489;esraj;1
6490;reed instrument sound;1
6492;comedic mood;1
6493;guitar effects;1
6495;filter modulated synth melody;1
6497;high pitched riser;1
6498;haunting synth lead;1
6499;soft bass;1
6502;no other voices;1
6503;soap opera music;1
6504;downcast;1
6505;male deeper voice speaking;1
6506;latin/country;1
6507;folk/county;1
6508;heavy metalloud feed back;1
6510;receptive language;1
6511;rhyming;1
6512;descriptive words;1
6513;listening and learning;1
6516;scissors paper;1
6517;learning for kids;1
6518;automation-like singing;1
6519;string instrument harmony;1
6520;hawaiian guitar;1
6521;male sounds;1
6523;glass smashing sound;1
6524;youtube;1
6525;idea music track;1
6526;audio transitions;1
6527;forest ambient sounds;1
6528;water filling sounds;1
6529;insect noises;1
6531;funny video music track;1
6532;male sighing tones;1
6533;marching style drumming;1
6534;modern hip hop hits;1
6536;self discovery;1
6537;armenian;1
6539;melodious violins;1
6543;synthesised  chime like sound;1
6545;traditional balinese music;1
6546;gambelan bamboo mallets;1
6547;pure;1
6548;simplicity;1
6549;idyllic;1
6551;amateur home recording;1
6552;bow shaped harp;1
6554;full sounding;1
6555;flowing;1
6556;cascading melody;1
6557;guitar harmonics;1
6558;scratch harmonics;1
6559;whammy bar dive bomb;1
6560;power percussion;1
6562;bland;1
6563;three tone wood blocks;1
6564;chipmunk noises;1
6566;choral section;1
6567;cartoony sounds;1
6568;horror music;1
6569;disturbing noises;1
6570;heart beat;1
6572;indian dhol percussion;1
6573;stringed instrumental melody;1
6574;stringed harmony;1
6575;crickets sound effects;1
6576;night insects sound effects;1
6577;reversed dark mellow piano melody;1
6579;tailpiece;1
6580;dubstep/electronic;1
6582;digital drum elements;1
6584;pulsating noise sounds;1
6585;clarinet song;1
6586;sound of trumpets;1
6589;technique and expertise;1
6590;ukulele online lessons;1
6591;ukulele strummed fast;1
6592;lovely;1
6593;live demo;1
6594;youtube cover;1
6595;french horn song;1
6596;hiphop/dj/scratching;1
6597;fast paced scratching;1
6598;rhythmic backing music;1
6599;skillfull;1
6600;mellow kid vocal;1
6601;plucked strings melody;1
6602;wide keys melody;1
6603;drowsy singing;1
6604;organ sound;1
6605;oriental sounding string instrument;1
6606;synthesizer bit sound;1
6607;light sounding;1
6608;male opera singer;1
6609;loud drumming;1
6610;timpani playing;1
6612;harmonica sound;1
6614;greatest love sings;1
6616;eternal love;1
6619;retro music;1
6620;whistle harmony;1
6622;scuffling sound in the background;1
6623;wine glasses;1
6624;musical glasses;1
6625;angelic organ;1
6627;rap/reggeaton;1
6628;instrument samples;1
6629;male guitar teacher;1
6631;youtube gear demonstration;1
6632;flanger unit;1
6633;gadget porn;1
6634;solo banjo;1
6635;banjo roll;1
6636;double stops;1
6637;drums lesson;1
6638;acoustic drum fill;1
6639;whales singing;1
6640;movie trailer;1
6641;beating;1
6642;terrified female voice;1
6643;transition effects;1
6644;repeated notes;1
6645;alternative country;1
6646;metallic rattle instrument;1
6647;groovy dance beat;1
6648;toy review;1
6649;package opening;1
6650;rising and falling pattern;1
6651;saw wave pad sounds;1
6652;celtic folkmusic;1
6653;cinematic/meditative;1
6654;clapping percussion;1
6655;hip hop love songs;1
6656;infatuation;1
6657;love at first sight;1
6658;retro hip hop hits;1
6659;traditional/folkmusic;1
6660;frame drum;1
6661;ambient jazz;1
6662;pad/string sounds;1
6664;orchestral string melody;1
6666;skittering hi-hat pattern;1
6667;male harmonized singing;1
6668;teen;1
6669;808 bass;1
6671;distant sounding voice;1
6672;creepy voice samples;1
6673;no musical composition;1
6675;synth articulation;1
6676;hindi music;1
6677;traditional strings;1
6678;samoan folk music;1
6679;cheer chant;1
6680;sports team;1
6681;sports;1
6682;bright electric guitar lead;1
6684;acordian harmony;1
6685;three part harmony;1
6689;veena solo;1
6690;ancient instrument;1
6693;instrument of a goddess;1
6694;seven note ascending pattern;1
6696;background crowd;1
6698;button clicks;1
6700;musical instruments;1
6702;tooth brush music;1
6703;vibration magic;1
6704;pentatonic scale;1
6705;blues vibe;1
6706;folk fusion;1
6707;quirky voices;1
6708;doom;1
6709;sfx;1
6710;glass harp harmony;1
6711;male and female players;1
6713;glass harpist;1
6714;wine cellar;1
6715;ethereal sounds;1
6716;journey in to the unknown;1
6717;exquisite technique;1
6719;blues bassline;1
6721;indian bowed string instrument;1
6722;swar;1
6723;music coming from speakers;1
6724;mexican regional music;1
6725;spanish singer;1
6726;romantic spanish singing;1
6727;charming vocalist;1
6728;vibraphone symphony;1
6729;dainty;1
6730;music fading out;1
6731;ringing guitar chord;1
6732;dramatic singing;1
6733;batman;1
6734;ball room;1
6735;ball rom dancing;1
6736;electric cello;1
6737;metallic percussive sound;1
6740;melodious acoustic guitar rhythm;1
6741;synth noises;1
6742;effects processors;1
6744;hippie generation;1
6745;the sixties;1
6747;youthful retro rock;1
6748;teen age spirit;1
6749;flower power;1
6750;repeated vocal phrasing;1
6751;guitar melody;1
6752;low notesmonotone;1
6753;australian instrument;1
6755;insistent drone;1
6756;drone pipe;1
6757;short notes;1
6758;long notes;1
6759;short burst of notes;1
6760;sound of battle call;1
6761;amplified guitar riff;1
6762;burgeoning harmony;1
6763;running water sound;1
6764;rock solo;1
6765;guitar tone test demo;1
6766;rock guitar lead;1
6767;tremolo tones;1
6768;amplifier knob flicks;1
6769;loud music;1
6771;solo instrumentalist;1
6772;percussive tones;1
6774;double tonguing;1
6775;poignant music;1
6776;ancient art form;1
6777;male music video;1
6778;heavy breathing sounds;1
6779;offbeat acoustic rhythm guitar chords;1
6780;wide background harmonizing female vocals;1
6781;metallic snare;1
6783;simple kick;1
6784;piano cover;1
6786;duo;1
6788;oriental string drone;1
6790;wide harmonizing children vocals;1
6791;steel guitar melody;1
6792;simple organ keys chords;1
6794;synth pads/plucks;1
6796;cabaret;1
6797;good ending;1
6798;charitable organisation advertisement;1
6799;mixed audio tracks;1
6800;sad story;1
6802;horn-like sound;1
6803;meg whistle;1
6804;irish folk style song;1
6805;english folk style;1
6806;high pitched wind instrument;1
6807;rapid complex melody;1
6810;double reed solo;1
6811;technically challenging melody;1
6812;african feeling;1
6813;tropical feeling;1
6814;banjo players;1
6815;banjo band;1
6816;clean tones;1
6817;banjo playing demonstration;1
6818;strong tones;1
6819;music practice;1
6820;digeridoo;1
6823;stick count;1
6824;no tempo;1
6827;electrical reactance;1
6829;sharp piano rhythm;1
6830;choppy;1
6832;intense bass;1
6833;double elcetric bass;1
6834;classic acoustic string instrument;1
6836;classical singing style;1
6837;vocal duo;1
6838;tamil devotional songs;1
6841;stringed instrument countermelody;1
6842;medium-to-high pitch male vocal;1
6843;accordion sound;1
6844;video-game sounds;1
6846;summer;1
6847;uplifting vibe;1
6848;synth hits;1
6849;ghostly;1
6850;wind machine;1
6851;chime;1
6853;stringed keyboard;1
6854;acoustic delight;1
6856;electronic sound effects;1
6858;muffled background sounds;1
6859;spine tingling;1
6860;psychotic;1
6861;deep vocal riff;1
6862;medium;1
6863;repentance;1
6864;humility;1
6868;turkish pop/dancemusic;1
6869;male sample shouting;1
6870;delay pedal;1
6871;rehearsals session;1
6872;testing effects;1
6873;casual playing;1
6874;reverb peas;1
6877;gentle male vocals;1
6878;soft feel;1
6879;cafe;1
6880;crazy;1
6882;mania;1
6883;psychopath;1
6884;offbeat acoustic rhythm guitar;1
6885;live band performance;1
6886;ttrumelts blaring;1
6887;barking tones;1
6888;dilruba;1
6889;charming female vocalist;1
6890;energetic female vocalist;1
6891;sound of waves;1
6892;seagulls;1
6893;amplified xylophone;1
6894;soft piano harmony;1
6895;pacifying;1
6896;chapman stick;1
6897;funky rhythm;1
6898;brush drumming rhythm;1
6899;trumpet playing percussively;1
6900;bop tune;1
6901;double bass harmony;1
6902;jazz dance music;1
6903;excited voice;1
6904;sound of sipping liquid;1
6905;sound of;1
6906;product review;1
6907;description;1
6911;harpsichordist;1
6913;slider didgeridoo;1
6914;foley studio;1
6915;alternative rap;1
6916;rhythmic electric guitar;1
6917;pop-ballad/comedy;1
6918;symphonic black metal;1
6921;sound effect;1
6922;computer;1
6923;sad mood;1
6924;sad male vocals;1
6925;scratchy male vocals;1
6926;bright acoustic guitar solo;1
6927;wide vibrato synthesizer;1
6928;full ensemble melody;1
6929;string bass ensemble;1
6930;fearful male muttering;1
6931;lurching;1
6932;creeping;1
6933;high gain amp sound;1
6934;overdrive amp channel;1
6935;clean amp channel;1
6936;noise signal above threshold;1
6937;piano composition;1
6938;traditional japanese;1
6939;spherical;1
6941;pressing;1
6942;crisis;1
6943;exigency;1
6944;panic situation;1
6945;intesnse drumming;1
6946;classical-rock;1
6947;clapping and cheering;1
6949;child cheering;1
6950;low string arpeggios;1
6951;violin ensemble melody;1
6952;mechanical sounds;1
6953;quaint;1
6955;ambient nature music;1
6956;punchy basslines;1
6957;female choral harmony;1
6958;trance/techno;1
6959;liquid synth sound and plucks;1
6960;malled;1
6961;sampled hiphop;1
6962;sampler;1
6963;sharp industrial hihat;1
6964;funk pop hits;1
6965;medium drumming rhythm;1
6967;deep techno house;1
6968;simple bass pattern;1
6970;gifts time;1
6971;christmas adventure;1
6972;bells playing;1
6973;clarinet playing;1
6974;christmas night;1
6975;granular sounds;1
6977;percussive dance;1
6978;american dance;1
6979;african dance;1
6980;tap dance;1
6981;tap dance music;1
6982;mexican music;1
6983;spanish dance;1
6984;vigorous spanish guitar;1
6985;toilet;1
6986;flushing;1
6987;lead male vocalist;1
6989;keyboard sample;1
6990;reggae/dub;1
6991;subtle funky electric guitar melody;1
6992;echoing guitar pedal effects;1
6993;electric guitar sound;1
6994;glockenspiel song;1
6995;tingsha bells;1
6997;no lyrical melody;1
6998;gym music;1
6999;zumba dance hits;1
7000;exercise class;1
7001;zumba music;1
7002;drum stick play;1
7003;classic dance hits;1
7004;tropical vibes;1
7005;tropical paradise;1
7006;rim shots;1
7007;ska music;1
7008;retro ska;1
7009;groo;1
7012;salsa genre;1
7013;hillbilly music;1
7014;old-time country rock;1
7015;folk lyrics;1
7016;country folk songs;1
7019;beauty;1
7020;trendy;1
7022;classic romance;1
7023;bell-melody;1
7024;bubblegum pop;1
7025;bright tinny synth melody;1
7026;bird chirping melody;1
7027;simple youthful pop drum beat;1
7028;classical/jazzy/piano-composition;1
7029;big burp;1
7030;footsteps sample;1
7031;sincere to disgusting atmosphere;1
7032;world;1
7033;airy strings;1
7034;ukelele harmony;1
7035;lively cheerful;1
7036;latin instrumental;1
7038;music for small kids and babies;1
7039;baby sounds;1
7040;popnrock;1
7041;acoustic pop rock;1
7044;sextet;1
7046;marching;1
7047;grand parade;1
7048;staccato bass notes;1
7049;street rapper;1
7050;kurdish folk;1
7052;choir ambience synth;1
7053;electronic drum sounds;1
7054;crowd cheering/clapping;1
7055;cinematic/horror;1
7056;screeching sound;1
7057;high pitched screaming;1
7058;footsteps or door-knocking;1
7059;afghan;1
7060;sit-com soundtrack;1
7062;waltz beat;1
7063;synthesised choral harmony;1
7066;drum track;1
7067;quick slap bass inquest;1
7068;technique video;1
7069;bass master class;1
7073;slick techno tones;1
7074;ethereal harmony tones;1
7075;modern pop fusion;1
7076;tollywood music;1
7077;deep bass line;1
7078;techno drumming music;1
7079;operatic organ playing;1
7081;car door opening;1
7082;car door closing;1
7083;engine choking;1
7084;car starting;1
7085;sports car engine whirring;1
7086;metal song;1
7087;metallic guitar;1
7088;joy;1
7090;percussive snare sound;1
7091;sound of bells church bells;1
7092;subdued background song;1
7094;loud ambient sounds;1
7095;audio tracks super imposed on each other;1
7096;squishy sounds;1
7097;gardening machinery sounds;1
7098;engine whirring;1
7099;blades turning;1
7100;electric saw;1
7101;ambient nature sound;1
7103;gruff male vocalist;1
7104;growl;1
7106;back beat;1
7107;vibraslap;1
7108;80s pop;1
7110;jazzy funk;1
7111;vibrant brass melody;1
7112;palm muted electric guitar;1
7113;rhythmic groovy drumline;1
7115;retro electric piano;1
7116;child-like vocal;1
7117;crowd sounds;1
7118;tabla percussions;1
7119;digital lofi-melody;1
7120;hip hop drum pattern;1
7121;low trumpet-like synth;1
7122;high pitched string-synth;1
7123;grungy electric guitar chord strumming;1
7124;2000s hip hop;1
7126;electric guitar player;1
7127;riffs;1
7128;strumming rhythm;1
7129;strong percussive bass line;1
7130;reggae style influences;1
7131;funky music;1
7132;dance club mix;1
7133;percussion hit;1
7134;russian rap music;1
7135;purposeful;1
7136;hardship;1
7137;russian hit songs;1
7139;electric horn sample;1
7140;synth pop instrumental;1
7141;punch bass line;1
7142;electronic sound arrangements;1
7143;energetic digital drum;1
7144;jazz/hiphop;1
7145;calming male voice;1
7146;car horn-like sounds;1
7148;japanese singing;1
7150;ethereal female vocal performance;1
7152;same note repeated;1
7153;percussion music;1
7154;advertisement music;1
7155;promotional music;1
7156;sharp violins;1
7157;duck sounds;1
7159;old tv show;1
7161;gritty electric guitar solo motifs;1
7162;potent punchy drumming;1
7163;battle ground;1
7165;marching percussion;1
7166;percussive music bells;1
7167;music instrument;1
7169;folklore;1
7170;male choir singing;1
7171;lower to mid-range voices;1
7172;traditional indian singing;1
7173;south asian traditional music;1
7174;classical indian singing;1
7175;religious traditional indian music;1
7176;burly male vocal;1
7177;raspy male baritone vocal;1
7178;female background singers;1
7180;male backup singer;1
7181;goth rap;1
7183;aggresive sounding;1
7184;sax concerto;1
7185;dimuendo;1
7186;lively vigorous;1
7187;single reed instrument;1
7188;buzzy sustained synth lead;1
7189;short reversed snare hit;1
7190;sustained synth pad chord;1
7192;four chord song;1
7193;one chord strings;1
7194;asian pop;1
7195;techno dance pop;1
7197;strong bas slide;1
7198;high gain limits;1
7199;dissonant sound;1
7200;something hard hitting a surface;1
7201;electro/techo;1
7203;layers of music;1
7204;chinese traditional music;1
7205;erhu;1
7206;buzzing sounds;1
7207;squeaky sounds;1
7208;slapping sounds;1
7209;distant crowd chatter;1
7210;futuristic whirring sound;1
7211;accordion-like wind instrument;1
7212;e-bass saxophones/brass;1
7213;male voices singing/shouting;1
7214;ukelele lesson;1
7216;portable instrument;1
7217;cheerful sound;1
7218;ukelele tutorial;1
7219;acid bass;1
7220;short riser;1
7221;repetitive synth lead melody;1
7222;clock tempo;1
7223;wood percussion;1
7224;water droplet;1
7225;cajun percussion;1
7226;unplugged;1
7228;meditation playlist;1
7229;subtle drum play;1
7230;cymbal hits;1
7231;sustained bass line;1
7233;crunchy electric guitar playing;1
7234;punchy energetic drumming;1
7235;cajun music;1
7236;bow stringed;1
7237;octave pedal;1
7238;repetitive arpeggiated acoustic guitar;1
7239;guiro percussion;1
7240;bright brass melody;1
7241;clavicembalo;1
7242;pleasant sounds;1
7243;resounding melody;1
7244;pannist;1
7245;lively keyboard accompaniment;1
7246;stainless steel instrument;1
7247;acoustic steel drum;1
7248;cheery female vocalist;1
7249;cheerful upbeat song;1
7250;techo;1
7251;female and male voice sample;1
7253;organ accomapniment;1
7254;vocal battle;1
7256;indian festivities;1
7257;happy occasion;1
7258;vocal jugalbandi;1
7259;ektare;1
7260;sapp;1
7261;tano indian festivities;1
7263;barrel drum;1
7264;dholaki;1
7266;ensemble;1
7267;videogame-music;1
7268;digital pluck sound;1
7269;digital flute sounds;1
7270;aggressive wide electric guitar chords;1
7271;energetic bass guitar;1
7272;wide arpeggiated electric guitar melody;1
7273;rhythmic bass lines;1
7274;whooshing sounds;1
7275;slide whistle;1
7276;sound oftapping;1
7277;electronic/meditation;1
7279;rhythmic chatter;1
7280;dissonant tapping;1
7281;sound of rattle;1
7283;juvenile lyrics;1
7284;paper rustling;1
7287;new-wave;1
